"timestamp","AI-K530N","total_cod_mgcod_per_gvss","total_pn_to_ps","lb_cod_mgcod_per_gvss","lb_proteins_mg_per_gvss","lb_carbs_mg_per_gvss","tb_cod_mgcod_per_gvss","tb_proteins_mg_per_gvss","tb_carbs_mgcarb_per_gvss","tb_pn_to_ps","CLARIFIER_X_SLR","CLARIFIER_X_SOR","NABX_CPASS_TOTAL_COD","NABX_CPASS_TKNH","NABX_CPASS_TSS","NABX_CPASS_VSS","ABXA_DO","ABXB_DO","ABXC_DO","ABXA_NO5","ABXA_NH3","ABXC_NH3","ABXC_MLSS","ABX_INF_FLOW","ABX_MLR_FLOW","ABXA_AIRFLOW","ABXB_AIRFLOW","ABXC_AIRFLOW","SCX_BLANKET","NABX_CPASS_dSVI30","NABX_CPASS_dSVI5","NABX_CLARIFIER_EFFLUENT_TOTAL_COD","NABX_CLARIFIER_EFFLUENT_NH3","NABX_CLARIFIER_EFFLUENT_NO2","NABX_CLARIFIER_EFFLUENT_NO5","NABX_CLARIFIER_EFFLUENT_OP","NABX_CLARIFIER_EFFLUENT_PWS","NABX_CLARIFIER_EFFLUENT_PW","NABX_CLARIFIER_EFFLUENT_TKNH","NABX_CLARIFIER_EFFLUENT_TSS","NABX_CLARIFIER_EFFLUENT_VSS","NSEC ACTUAL ASRT (days)","Solids Wasted via Effluent (tpd)","Solids Wasted via SWAS (tpd)","Solids Wasted via WAS (tpd)","NSEC MIN ASRT (days)","Total Solids Wasted (tpd)","NSI Soluble COD (LAB) (mg/L)","NSI Total COD (LAB) (mg/L)","NSI E. coli (LAB) (EC/100mL)","NSI NH3A (LAB) (mg/L)","NSI NO2 (LAB) (mg/L)","NSI NO5 (LAB) (mg/L)","NSI OP (LAB) (mg/L)","NSI PWS (LAB) (mg/L)","NSI PW (LAB) (mg/L)","NSI TKNH (LAB) (mg/L)","NSI TSS (LAB) (mg/L)","NSI TVAH (LAB) (mg/L)","NSI VSS (LAB) (mg/L)","NSEC EFF TSS (mg/L)","NSI NH3 (mg N/L)","NSI TSS (mg/L)","NSI COD (mg/L)","NSI sCOD (mg/L)","NSI FLOW (MGD)","NSI TEMP (C)","NAB2_ASRT","ASRT_d","Floc_SRT_d","Granule_SRT_d","AGS_Weighted_SRT_d","Floc_percent","Granule_percent","system"
2022-09-24,11.0028202034422,615.7,3.08,43.86,12.64,2.55,571.8,88.03,30.14,2.92,65.4066085,1475.54049,6510,385,4640,3880,0.4302961369,1.218467362,1.061257685,0.04852792953,10.42409316,0.3712069079,5328.223544,0.004483308807,16.01605759,1477.724797,3318.188562,2495.946922,6.219291355,86.53077,144.217941,6,2.48,0.28,7.58,0.07,0.09,0.23,5.3,5,5,9.529078484,2.019127065,11.96857111,0,9.939455986,13.98759904,134,260,24200000,29.5,0.03,0,2.95,3.21,4.28,36.8,68,0,61,10.51564463,35.22979487,80.38863973,484.7468483,239.9106589,51.55354727,22.27488728,5.623567898,9.380127603,8.954289335,19.94550823,9.85977389,91.76174578,8.238254223,"2"
2023-03-18,14.2179260253906,615.7,3.08,43.86,12.64,2.55,571.8,88.03,30.14,2.92,23.09980595,747.3286037,5860,285,3580,3120,1.323370613,1.266506735,0.7545164259,0.7700605681,9.757730547,0.4637664792,3717.827526,1.461064601,16.05397966,1624.139198,2169.97628,2053.824313,1.694663109,74.70391,112.055862,46,0.1,0.28,7.13,0.01,0.11,0.41,2.6,12,11,6.483242035,1.281071904,23.55589621,21.28297587,6.666503477,46.11293337,204,384,8160000,30.5,0.03,0.04,2.8,3.92,4.68,42.7,58,71,55,5.248596589,30.89733137,96.28236255,469.6301953,300.6012507,61.72959854,15.0366977,4.638498013,9.380127603,8.954289335,19.94550823,9.85977389,91.76174578,8.238254223,"2"
2022-08-03,19.0475957421684,615.7,3.08,43.86,12.64,2.55,571.8,88.03,30.14,2.92,42.39590907,1255.909228,5390,295,3950,3240,0.1968411366,1.236697793,0.2005718678,0.003845046737,11.14024318,5.030002402,4055.21323,0.004483308807,15.9975233,922.948251,2786.814542,826.3204546,3.480099394,62.0962029,86.9346848,39,0,0.04,7.61,0.08,0.1,0.37,2.3,9,8,4.348344803,3.402025948,42.90834511,18.34418792,8.755101166,64.65900517,102,273,8660000,28.3,0.03,0,2.95,3.1,4.23,39.3,70,0,64,10.85648647,32.26522429,81.14123955,471.5742404,245.124834,78.26870955,22.18732544,6.075284588,9.380127603,8.954289335,19.94550823,9.85977389,91.76174578,8.238254223,"2"
2022-06-23,11.6110270856633,615.7,3.08,43.86,12.64,2.55,571.8,88.03,30.14,2.92,32.07761159,1140.287527,5100,322,3600,3040,0.5313720166,0.9605713697,0.7104703246,0.04458289719,9.654514294,1.049325673,3381.073992,0.004483308807,16.05862102,1151.347064,1670.799561,1867.170475,3.495396913,94.08,137.2,6,0.06,0.09,5.21,0.04,0.03,0.23,2.2,5,7,5.917724609,2.153305509,42.97510019,0,6.2596153,45.12889131,157,362,7270000,30.9,0.09,0,3.4,3.45,4.64,38.7,74,28,66,6.593604687,29.96964023,84.27447109,451.7493428,236.2562548,78.29168242,20.02326331,5.265188131,9.380127603,8.954289335,19.94550823,9.85977389,91.76174578,8.238254223,"2"
2022-08-02,10.2452472224619,615.7,3.08,43.86,12.64,2.55,571.8,88.03,30.14,2.92,41.89873656,1243.803052,4230,316,3370,2840,0.1926281582,1.314852102,0.2042498172,0.01732303083,11.02175087,4.270763567,4046.391126,0.004483308807,16.01174768,863.3809648,2864.508726,874.537475,3.435778496,62.0962029,86.9346848,39,0,0.04,7.61,0.08,0.1,0.37,2.3,9,8,4.131182194,2.969058477,42.51275624,22.3799232,6.778762786,67.86931769,97,263,8660000,30.1,0.03,0,3.26,3.25,4.28,42,70,0,64,9.512055201,34.10251752,81.60539682,482.1257601,240.706262,76.83440545,22.0113741,5.97022904,5.118812507,4.81321644,9.751805007,5.395404839,88.21144156,11.78855844,"2"
2022-10-06,6.45728930997965,615.7,3.08,43.86,12.64,2.55,571.8,88.03,30.14,2.92,57.1052628,1504.267719,6300,427,4680,3880,0.4023458095,0.9893733133,0.5976803562,0.01348429431,10.63054377,2.975435541,4559.340656,0.004483308807,16.06723723,1671.771912,3193.175889,2720.313707,5.613935991,82.64078,128.0932,40,0.55,0.78,6.41,0.01,0.05,0.42,3.4,14,12,5.510353088,1.434814337,25.31915045,0.01950106197,9.939455986,26.76568227,177,398,4720000,30.7,0.03,0,3.08,3.28,4.44,44.3,87,41,77,6.84988007,32.50560279,86.46618266,438.2681944,238.8813694,57.09259885,22.10475619,4.712723034,4.558372187,4.890954177,8.435940057,4.804228313,98.22681094,1.773189065,"2"
2022-06-19,10.5875273318698,615.7,3.08,43.86,12.64,2.55,571.8,88.03,30.14,2.92,28.83631122,1089.683235,4260,326,3780,3180,0.6165806438,0.76452324,0.6008614612,0.2181157334,6.929044485,0.5707844732,3181.076427,0.004483308807,16.09527976,962.1594243,1208.816884,1547.581187,3.772116324,94.08,137.2,6,0.06,0.09,5.21,0.04,0.03,0.23,2.2,5,7,5.468093872,2.156397834,42.41584064,0,9.260576248,44.57334118,135,334,6130000,29.3,0.09,0,3.01,3.11,4.38,38.4,63,28,62,7.437284891,28.96290211,74.23745021,426.2155008,229.0703285,70.14977781,19.59725061,5.111747789,4.558372187,4.890954177,8.435940057,4.804228313,98.22681094,1.773189065,"2"
2022-12-13,18.6386298001457,167.3,2.94,13.28,5.63,1.35,154.07,55.95,19.63,2.85,44.52243356,1293.776412,6060,339,3700,3060,0.5843544121,2.417234335,1.968565441,1.066873592,13.63900644,0.9119042678,4127.320545,1.461064601,16.02534488,1677.437206,4308.73465,3962.774979,2.551083942,74.74197,124.569946,77,0.98,0.7,9.36,0.03,0.1,0.66,5,24,21,6.449737549,2.09804097,21.92144325,5.599766155e-07,9.939455986,24.01969329,157,382,24200000,33.2,0.03,0.02,2.87,3.3,4.91,44.9,108,46,96,10.19384084,37.34735271,100.6578804,417.5661058,239.7532699,51.32391379,17.45401913,5.107089709,5.172085903,4.027678356,10.18978772,6.282333479,63.41098496,36.58901504,"2"
2022-08-08,15.0073129000835,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,43.18212863,1268.56063,5390,295,3950,3240,0.3967267253,0.8283770762,0.6468555351,0.003310917233,9.067715615,2.164667816,4088.50101,0.004483308807,16.10810473,1207.537254,1747.213667,1896.526744,3.576952557,73.69952,104.046379,25,0,0.06,6.13,0.05,0.09,0.4,1.7,11,12,5.63346386,3.560685976,44.8862414,0.0001896291121,6.847297539,48.4455488,120,269,80000,29.1,0.02,0,2.79,2.72,4.31,42.2,64,0,60,10.93454067,30.88689237,81.29565403,446.8254285,242.3364639,80.61639893,22.00480011,5.65365482,5.172085903,4.027678356,10.18978772,6.282333479,63.41098496,36.58901504,"2"
2022-12-09,14.9603958820215,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,44.79206769,1301.015537,6060,339,3700,3060,0.8139293979,2.469324159,2.083291849,0.9128537528,14.05682535,0.7628004888,4129.43831,1.461064601,16.04917907,1903.663208,4127.766733,3615.64259,2.632808274,72.10811,109.729729,77,0.98,0.7,9.36,0.03,0.1,0.66,5,24,21,6.342212677,2.505552061,21.77917976,0.006882886325,9.939455986,24.29025234,199,385,25900,32.4,0.03,0,2.91,3.05,5.08,41.7,113,46,100,11.80654576,33.88453798,101.3317314,456.8077168,257.2694215,52.01636269,17.69544863,4.764965439,5.172085903,4.027678356,10.18978772,6.282333479,63.41098496,36.58901504,"2"
2023-03-21,8.62448569946361,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,22.93145897,749.0606314,5860,285,3580,3120,1.197436248,1.51658691,1.009493129,0.6783396653,11.75274124,0.9226357238,3678.351305,1.461064601,16.05141852,1600.098935,2380.594623,2381.773486,1.694128251,60.282,88.65,46,0.1,0.28,7.13,0.01,0.11,0.41,2.6,12,11,3.494632483,1.670396707,22.35485759,53.08784479,6.322660448,77.07846902,221,482,8160000,31.5,0.03,0,3.23,3.38,5.05,47.2,96,71,86,6.748320974,36.28221642,103.3417395,475.5462044,305.9172382,61.84319153,15.35141483,5.05227222,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-11-19,8.49915481192529,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,52.24515895,1302.924103,5820,375,3990,3280,0.7575739117,2.456774892,1.877912132,0.8287076921,15.45095451,0.04969938655,4817.852472,1.461064601,16.07795983,1603.306516,3619.128471,2367.482473,3.832980571,40.6568642,44.72255,58,0.78,0.64,7.78,0.04,0.07,0.7,4.3,23,20,4.564482689,3.364300768,27.71284243,0.01937190135,9.939455986,31.08974903,220,374,5480000,28.8,0,0,2.89,2.95,4.43,39.5,110,64,96,15.30045082,29.05524661,92.28837757,417.8077799,241.8660112,53.61533023,18.76509041,4.981376229,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-08-21,3.36625763737879,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,43.71087213,1256.600664,7240,375,4510,3680,0.7132802829,1.229176306,0.6148812847,0.287235306,8.96167288,0.4846170982,4179.994384,0.004483308807,15.99873522,1323.930847,2147.418742,1664.629998,2.959519426,99.6313,145.295654,9,0.59,0.43,4.81,0.08,0.09,0.36,1.9,8,7,5.747384071,2.904010697,33.43482559,0.4657471245,10.13847075,36.80364784,93,326,101000,26.8,0.03,0.04,2.77,2.67,3.88,35.6,67,0,63,10.63253291,30.27107568,77.60169992,454.4191862,233.3260862,67.18599736,22.44885033,5.884976345,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-06-03,26.9981410688215,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,30.70532473,1122.822112,5010,345,3600,3100,0.5706118459,0.7565878591,0.6090233507,0.1224124298,8.323476482,0.8284990632,3287.228474,0.004483308807,16.11865489,1022.054554,1455.080618,1786.667741,4.861072916,107.635361,161.453033,45,0.83,0.44,5.72,0.02,0.06,0.54,3.5,18,17,5.248663425,3.02373703,41.28928459,9.399335789e-05,7.365429662,44.31445494,100,260,5012000,28.2,0.02,0,2.8,2.95,4.34,37.2,63,0,60,9.574615906,31.65957679,66.53810234,460.1606263,235.7839907,75.42310079,18.33925905,4.676059683,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-10-28,4.02611269223101,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,54.02175299,1521.8539,6670,90.9,4730,3970,0.7910653438,2.175778107,1.127331155,0.05216914363,11.76041269,0.9732467877,4261.351384,1.461064601,16.08681303,1581.784502,3558.754686,2921.111945,3.963523443,81.59276,122.389137,97,2.14,0.79,6.99,0.03,0.08,0.65,6.4,18,19,4.684471607,2.912432377,27.49569804,0.002004116144,9.939455986,30.41225891,124,267,15500000,30.4,0.03,0.02,2.71,2.76,4.24,37,96,34,84,13.29249485,27.46476596,92.11879135,451.1472523,248.4420235,55.42662337,20.77169932,4.144700449,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-07-09,7.52618095209004,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,32.08534408,1093.500788,6430,193,4660,3950,0.4378815405,0.7627389476,0.6513089767,0.0137663826,8.010357032,1.633765505,3522.511546,0.004483308807,15.96876602,1125.484615,1463.856217,2035.397021,2.927636383,96.51692,132.71077,34,0.07,0.15,6.95,0.06,0.1,0.33,2.4,8.4,9,6.043810368,1.856093169,42.79977209,8.512966613e-07,8.201097876,44.65643967,115,294,8660000,28.3,0.07,0,3.29,3.32,4.57,39.8,88,0,79,6.202034299,27.86855469,86.77505016,457.1999377,237.3975143,71.64072739,20.80964465,5.707505152,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-12-25,17.090941320976,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,39.35437127,1225.978236,6920,411,4440,3650,0.9358707078,2.435557629,1.80738335,1.459434463,9.237440252,0.3367049505,3851.380283,1.461064601,16.07550358,1571.261995,2929.390587,2325.535161,2.635342911,78.74054,127.484688,70,1.58,0.68,5.26,0.02,0.08,0.73,4.6,27,23,6.881241322,2.136122952,23.75385447,1.198052066e-06,509.5452576,25.89475485,162,394,4350000,29.4,0,0.06,2.71,2.55,4.45,41,103,60,94,9.820810513,29.77487249,86.12382691,418.1827133,242.3030108,53.42584471,16.01283248,4.908622848,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2023-01-08,23.5464527822146,516,1.09,18.63,13.56,8.21,497.33,230.49,215.65,1.07,39.12026312,1169.217147,6290,406,4200,3500,0.7258250441,2.191543934,1.480784162,0.7650098058,8.270316004,1.194018458,4011.501614,1.461064601,15.91680087,1359.076015,3173.679048,2957.31031,3.070428982,86.7915344,154.715347,78,0,0.22,8.79,0.02,0.09,0.84,3.2,26,23,4.578294754,2.980498811,32.81238067,0.0008465313258,509.5452576,35.78977399,193,428,3810000,29.6,0.03,0.03,5.3,5.35,9.69,59.9,340,45,319,12.94417723,34.73381217,95.50860806,409.0117848,247.550301,56.07953516,15.75704567,5.178225143,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-08-15,4.42066597756864,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,43.19007874,1238.235955,4130,332,4140,3390,0.5144698802,0.9332064672,0.7394348746,0.05065832597,8.743634049,1.515075065,4188.534736,0.004483308807,16.07202999,1377.772917,2094.949521,2337.699863,3.086283493,89.88559,132.688248,0,0,0.06,5.12,0.06,0.1,0.28,1.4,11,9,4.048686504,2.987182806,41.09459473,17.60768442,9.276781839,61.67342415,92,276,5720000,27.7,0.03,-0.02,2.51,2.52,3.72,39.5,95,0,87,10.97838407,31.08650106,85.62347044,436.0505938,243.2217202,69.29662895,22.4786572,6.332788256,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-08-12,3.70609918812501,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,45.15798267,1241.291449,4130,332,4140,3390,0.2686040289,1.148106164,0.8515142585,0.04951211886,7.926887772,0.7217545417,4368.588026,0.004483308807,15.97617781,1132.364198,2374.370025,2085.471632,3.184664981,73.69952,104.046379,0,0,0.06,5.12,0.06,0.1,0.28,1.4,11,9,5.990039349,3.236823495,43.74035864,0,7.905810356,46.9779949,73,301,80000,28.9,0.03,0,2.93,2.81,4.29,35,68,0,63,10.79351873,28.97047767,82.56193803,472.2034878,247.7707438,75.78444823,22.67415059,6.173290143,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2022-10-23,4.00403335423303,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,54.92036231,1511.08092,6700,421,4260,3540,0.7430529424,1.867384095,1.028733441,0.09728327725,10.79907601,0.7482062687,4363.78434,1.461064601,15.94924958,1580.642072,3401.395798,2691.580871,4.972243614,84.58351,126.875267,50,0.39,0.58,7.85,0.02,0.05,0.72,3.8,18,17,4.074176788,1.879866787,32.74519339,0.002067877339,9.939455986,34.62703338,144,369,15500000,31.1,0.07,0.04,2.8,4.41,4.38,39.3,91,0,82,8.697363012,31.72302898,83.48529389,434.8087111,255.526007,56.13619902,21.30703446,6.268561886,4.523057748,3.32140383,16.97773006,7.831926795,66.97118325,33.02881675,"2"
2023-05-30,9.21699668294318,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,21.00908766,746.3042711,3860,305,3500,2940,1.750420892,1.124378558,0.759758565,1.201472913,10.73250779,0.1416447557,3386.377578,7.368755695e-05,16.04871989,1808.180152,1759.886774,1401.410047,2.288127999,137.725,236.1,40,0.1,0.16,5.29,0.05,0.11,0.5,2.7,15,14,10.09295559,2.834351458,18.91903379,0.01603079336,7.984966312,21.7758388,147,309,2480000,28,0,0,2.78,3.02,4.57,41.1,81,28,74,9.214878043,28.93990899,79.98440304,453.0292174,235.1108651,74.40040892,17.77480303,5.287604801,5.803497788,4.774732538,11.99785644,6.901549542,70.55544065,29.44455935,"2"
2023-02-02,11.6897027517451,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,31.58864182,1020.347943,5200,276,3760,3200,1.328419454,2.46223234,1.304688726,0.6146264283,9.861131032,0.7129297722,3717.911804,1.461064601,16.07395763,1533.219892,3087.939515,2625.575208,2.576568624,84.23192,141.662766,140,0.26,0.33,8.8,0.02,0.08,0.67,5.1,19,18,6.390066147,2.719716875,18.83771544,7.138467605,7.837995529,28.69700567,246,460,4610000,31.8,0.04,0,3.11,3.54,5.61,45.9,132,50,120,11.90338705,33.7804195,111.909896,415.2246427,249.4837373,53.58728378,15.09463563,5.49482811,5.949377784,4.518424588,15.25841992,8.188402451,65.82886912,34.17113088,"2"
2023-01-26,12.8652093759585,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,28.34977641,878.1217003,7950,434,4210,3600,1.322667845,2.130377976,0.9746123923,0.869090498,8.353595282,0.2873636749,3874.190974,1.461064601,16.02393987,1376.367478,2356.020222,1397.391759,2.317916557,110.327629,159.784836,140,0.09,0.15,8.47,0.02,0.08,0.67,2.8,19,18,6.11907959,5.7520879,20.05545307,0.003422708133,6.47714234,25.80479967,180,372,9800000,30.4,0.02,0.02,3.31,3.59,6.16,45.7,125,50,112,31.41409264,34.63218856,128.2118918,418.8177551,251.6488715,43.27410381,14.39201497,4.636313235,4.486786015,3.202594303,13.75921229,7.140706424,62.69532416,37.30467584,"2"
2022-07-04,8.59197426675264,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,29.86429799,1070.225451,6380,352,4420,3660,0.6929900724,0.8994806849,0.7313096219,0.2258942626,7.701705281,0.9875077973,3353.530787,0.004483308807,15.98471858,1015.635451,1298.302928,1535.500004,2.84988749,70.74678,106.120171,40,2.68,0.44,3.76,0.08,0.11,0.54,4.6,18,14,4.487654686,1.541213732,40.30031926,17.62283223,10.25087663,59.46495326,91,292,5480000,27.5,0.03,0,3.25,3.26,4.88,38.4,72,0,63,5.593073773,28.88052351,75.40489552,426.1827315,229.4629504,67.14417821,20.46723954,5.473661684,4.486786015,3.202594303,13.75921229,7.140706424,62.69532416,37.30467584,"2"
2023-01-02,17.1718392403467,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,38.61203007,1216.1629,6530,400,4260,3510,0.8958560154,2.418417369,2.182519081,1.726548872,9.845800999,0.655367372,3809.626596,1.461064601,16.08213305,1452.85144,3018.640009,2794.415948,2.757251459,87.55334,148.46,62,1.58,0.68,5.26,0.02,0.08,0.6,4.6,22,21,4.497672558,2.765309205,31.14171633,5.152502001e-05,509.5452576,33.91136545,256,469,3650000,28.4,0.03,0,2.77,2.79,4.54,43,99,57,91,12.748974,34.78556269,93.84883486,484.9413668,294.1124217,52.80540257,15.88743855,5.500172195,4.486786015,3.202594303,13.75921229,7.140706424,62.69532416,37.30467584,"2"
2022-11-01,4.68615366568998,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,54.37483402,1539.243294,6670,90.9,4860,4010,0.5650624855,1.745864155,0.7570518425,0.001189870693,13.38724247,3.612475615,4238.944233,1.461064601,16.09512845,1594.977936,3844.657699,2896.520579,3.61366969,81.59276,122.389137,97,2.14,0.79,6.99,0.03,0.08,0.65,6.4,18,19,5.411308765,2.95238033,22.88417409,0.01686598242,9.939455986,25.8536619,159,357,15500000,32.1,0.03,0.02,3.01,3.02,4.86,41.1,93,34,85,12.60557118,27.97600816,96.96694901,414.4314015,244.5898319,59.82690648,20.54761287,4.03650856,4.486786015,3.202594303,13.75921229,7.140706424,62.69532416,37.30467584,"2"
2022-07-28,9.20816351380771,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,44.34156724,1279.541882,6710,368,4770,3960,0.1715581243,1.212360901,0.3720078627,0.002578793096,9.222302601,3.71180361,4159.770526,0.004483308807,16.06015416,756.3774536,2784.975969,1770.197577,3.441584121,63.6075478,91.87757,19,0,0.03,6.02,0.11,0.09,0.33,1.8,8,8,4.236448288,3.956695924,46.09112735,20.28888269,9.682630404,70.31719427,100,297,8660000,27.1,0.06,0,2.99,3.13,4.43,35.5,61,0,57,11.78522076,32.45122797,75.88031936,447.3729875,238.7904308,82.06048344,21.64211494,5.914577581,4.486786015,3.202594303,13.75921229,7.140706424,62.69532416,37.30467584,"2"
2023-01-13,17.4757843017578,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,42.02412697,1193.988731,6150,286,3780,3230,0.497937783,2.219204272,1.735209909,0.7567508288,12.11463594,0.7069650443,4220.573607,1.461064601,16.02056868,1349.110197,3643.688696,3432.89284,2.879569699,86.7915344,154.715347,520,0.12,0.19,6.66,3.53,3.56,0.84,2.5,24,24,2.898650646,2.66792617,0.03147498924,42.85319353,5.319879055,45.55008607,175,400,9610000,30.2,0.03,0,2.74,2.93,4.72,44.7,105,71,90,13.79118973,45.67882866,105.2168037,408.3455767,242.1993517,49.42818328,15.86412846,5.034089555,4.486786015,3.202594303,13.75921229,7.140706424,62.69532416,37.30467584,"2"
2022-10-25,4.71512218887823,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,54.45720188,1506.781788,6700,421,4260,3540,0.7038808632,1.866174965,0.8903730332,0.0006972304849,13.27852663,4.096649567,4340.276432,1.461064601,15.82862759,1571.592149,3474.382459,2852.830479,4.561312216,84.58351,126.875267,50,0.39,0.58,7.85,0.02,0.05,0.72,3.8,18,17,3.971672058,2.415487154,32.13194569,0.06732924576,9.939455986,34.61483601,132,335,15500000,32,0.07,0.04,3.09,2.83,4.64,42.6,88,0,79,11.56450266,32.84913853,92.06511774,453.7942604,256.4916426,55.29435089,20.8949337,5.034089555,4.159698939,3.99671889,22.26858182,4.869218227,95.22490213,4.775097867,"2"
2022-07-29,9.07909070618968,464.8,1.11,12.02,7.97,8.68,452.77,215.87,192.15,1.12,44.11469897,1266.574221,4230,316,3370,2840,0.1925650448,1.448672336,0.4206626914,0.002293396992,7.719374363,1.554883558,4181.109344,0.004483308807,16.03770831,764.9626612,2715.447433,1739.959459,3.423659159,62.0962029,86.9346848,39,0,0.04,7.61,0.08,0.1,0.37,2.3,9,8,4.898727894,4.838133581,45.38612467,10.85641663,6.998368168,61.09362019,94,215,8660000,26.6,0.03,0,3.1,3.33,4.47,36.1,72,0,65,14.60535323,30.73103323,76.28176499,484.0849355,238.9110612,80.28796746,21.74608358,5.941919336,4.159698939,3.99671889,22.26858182,4.869218227,95.22490213,4.775097867,"2"
2022-06-06,9.07909070618968,693.3,0.76,112.75,36.57,36.13,580.54,166.02,232.14,0.72,30.12595568,1155.218419,5010,345,3600,3100,0.616617727,0.9366524985,0.8652032596,0.1657377298,8.786987996,0.7226930156,3139.752208,0.004483308807,16.12453375,982.872819,1495.164117,1900.719733,4.363365811,95.00103,158.335052,45,0.83,0.44,5.72,0.02,0.06,0.54,3.5,18,17,5.089258194,2.916564511,41.91481655,0,6.170520906,44.83075234,117,302,6870000,28,0.02,0,3.14,3.15,4.81,38.3,78,0,67,8.592279327,32.15996998,72.93878812,434.6680755,228.6572472,81.04115101,18.54405194,4.634321644,4.159698939,3.99671889,22.26858182,4.869218227,95.22490213,4.775097867,"2"
2022-12-29,22.0363439078897,693.3,0.76,112.75,36.57,36.13,580.54,166.02,232.14,0.72,37.94388521,1174.407325,6680,376,4180,3540,0.9448320924,2.151909841,1.761374205,1.115161818,9.377785316,0.589768469,3876.2418,1.461064601,16.07674274,1615.881138,2876.797432,2633.587032,2.56742102,80.0563354,141.051636,70,1.58,0.68,5.26,0.02,0.08,0.73,4.6,27,23,4.241074562,2.33705511,37.53410817,0.0001006422194,509.5452576,39.8622704,242,478,19900000,28.5,0,0,2.64,2.79,4.04,41.8,100,60,90,11.54501301,35.23715065,93.01032553,494.6857197,281.0863128,48.67352165,15.95443356,5.504956919,4.159698939,3.99671889,22.26858182,4.869218227,95.22490213,4.775097867,"2"
2023-01-01,17.0480723999605,693.3,0.76,112.75,36.57,36.13,580.54,166.02,232.14,0.72,38.80184044,1204.980529,6530,400,4260,3510,0.8624276524,2.532658311,2.299602437,1.511617753,9.661761105,0.4829354864,3863.205155,1.461064601,16.07887009,1438.414008,3058.943696,2661.377588,2.676345821,87.55334,148.46,62,1.58,0.68,5.26,0.02,0.08,0.6,4.6,22,21,4.203860283,2.610161082,34.38719179,4.999438341e-05,509.5452576,37.00328299,235,396,5480000,29.5,0.03,0.03,2.85,2.91,4.07,42.7,93,57,86,12.37576759,35.55436407,89.28914109,519.8111021,301.0679753,51.50797988,15.90937549,5.514854201,4.159698939,3.99671889,22.26858182,4.869218227,95.22490213,4.775097867,"2"
2023-03-11,12.2472531338984,693.3,0.76,112.75,36.57,36.13,580.54,166.02,232.14,0.72,23.23469877,792.2343178,4310,376,3240,2760,1.022359291,1.658828951,1.388439061,0.9336750191,9.878082954,1.142543185,3532.019793,1.461064601,16.08882366,1495.91609,2957.03091,3114.018801,1.91132493,71.3142853,114.895241,54,2.54,0.86,5.54,0.03,0.12,0.54,4.5,17,14,11.84228992,2.53677781,20.8374523,4.747430034e-05,5.603716165,23.37224511,232,396,6870000,33.4,0,0,2.94,2.93,4.38,40.2,79,66,72,9.369803938,34.05766132,96.2959664,432.0553494,273.0347231,67.50014116,15.16709324,4.994153582,4.159698939,3.99671889,22.26858182,4.869218227,95.22490213,4.775097867,"2"
